768, -392170208, -392170176 
769, -392170208, -392170176 
770, -392170208, -392170176 
771, -392170208, -392170176 
772, -392170208, -392170176 
773, -392170208, -392170176 
774, -392170208, -392170176 
775, -392170208, -392170176 
776, -392170208, -392170176 
777, -392170208, -392170176 
778, -392170208, -392170176 
779, -392170208, -392170176 
780, -392170208, -392170176 
781, -392170208, -392170176 
782, -392170208, -392170176 
783, -392170208, -392170176 
784, -392170208, -392170176 
785, -392170208, -392170176 
786, -392170208, -392170176 
787, -392170208, -392170176 
