6290, -419433184, -419433152 
6291, -419433184, -419433152 
6292, -419433184, -419433152 
6293, -419433184, -419433152 
6294, -419433184, -419433152 
6295, -419433184, -419433152 
6296, -419433184, -419433152 
6297, -419433184, -419433152 
6298, -419433184, -419433152 
6299, -419433184, -419433152 
6300, -419433184, -419433152 
6301, -419433184, -419433152 
6302, -419433184, -419433152 
6303, -419433184, -419433152 
6304, -419433184, -419433152 
6305, -419433184, -419433152 
6306, -419433184, -419433152 
6307, -419433184, -419433152 
6308, -419433184, -419433152 
6309, -419433184, -419433152 
